day,month,year,plot,stake,species,colonies,openings,flag
20,7,1977,7,15,sole xylo,1,,7
20,7,1977,7,16,cono insa,2,2,
20,7,1977,7,16,myrm mexi,1,1,
20,7,1977,7,16,pogo rugo,1,1,3
20,7,1977,7,16,sole xylo,1,,7
20,7,1977,7,21,irid prui,1,1,
20,7,1977,7,21,pogo dese,1,1,
20,7,1977,7,21,sole xylo,1,,7
20,7,1977,7,22,phei xero,1,2,
20,7,1977,7,22,pogo dese,1,1,
20,7,1977,7,22,sole xylo,1,,7
20,7,1977,7,23,cono insa,1,1,
20,7,1977,7,23,phei dese,1,1,
20,7,1977,7,23,pogo dese,1,1,
20,7,1977,7,24,cono insa,3,3,
20,7,1977,7,24,myrm mimi,1,1,
20,7,1977,7,24,phei xero,2,4,
20,7,1977,7,25,cono insa,3,3,
20,7,1977,7,26,novo cock,1,1,
20,7,1977,7,26,phei sita,1,1,
20,7,1977,7,26,phei xero,1,1,
20,7,1977,7,26,pogo dese,1,1,
20,7,1977,7,27,myrm mimi,1,1,3
20,7,1977,7,31,sole xylo,1,,7
20,7,1977,7,32,cono insa,1,1,
20,7,1977,7,32,phei xero,1,2,
20,7,1977,7,32,sole xylo,1,,7
20,7,1977,7,33,irid prui,1,1,
20,7,1977,7,33,myrm mexi,1,1,
20,7,1977,7,33,sole xylo,1,,7
20,7,1977,7,34,phei xero,1,1,
20,7,1977,7,34,sole xylo,1,,7
20,7,1977,7,35,cono insa,1,1,
20,7,1977,7,35,pogo dese,1,1,
20,7,1977,7,36,irid prui,1,1,
20,7,1977,7,36,phei dese,1,1,
20,7,1977,7,37,irid prui,2,2,
20,7,1977,7,41,cono insa,1,1,
20,7,1977,7,41,pogo dese,1,1,
20,7,1977,7,41,sole xylo,1,,7
20,7,1977,7,42,sole xylo,1,,7
20,7,1977,7,43,myrm mimi,1,1,3
20,7,1977,7,43,sole xylo,1,,7
20,7,1977,7,44,irid prui,1,2,
20,7,1977,7,44,sole xylo,1,,7
20,7,1977,7,45,pogo dese,1,1,
20,7,1977,7,45,sole xylo,1,,7
20,7,1977,7,46,phei sita,1,1,
20,7,1977,7,47,cono insa,1,1,
20,7,1977,7,47,phei sita,1,1,
20,7,1977,7,47,sole xylo,1,,7
20,7,1977,7,51,irid prui,1,2,
20,7,1977,7,51,novo cock,1,2,3
20,7,1977,7,51,sole xylo,1,,7
20,7,1977,7,52,pogo dese,1,1,
20,7,1977,7,52,sole xylo,1,,7
20,7,1977,7,53,sole xylo,1,,7
20,7,1977,7,54,irid prui,1,4,
20,7,1977,7,54,pogo dese,1,1,
20,7,1977,7,54,sole xylo,1,,7
20,7,1977,7,55,sole xylo,1,,7
20,7,1977,7,56,irid prui,1,1,
20,7,1977,7,56,sole xylo,1,,7
20,7,1977,7,57,phei xero,1,1,
20,7,1977,7,57,pogo dese,1,1,
20,7,1977,7,57,sole xylo,1,,7
20,7,1977,7,61,sole xylo,1,,7
20,7,1977,7,62,pogo dese,1,1,
20,7,1977,7,62,sole xylo,1,,7
20,7,1977,7,63,phei xero,1,1,
20,7,1977,7,63,sole xylo,1,,7
20,7,1977,7,64,cono insa,1,1,
20,7,1977,7,64,sole xylo,1,,7
20,7,1977,7,65,sole xylo,1,,7
20,7,1977,7,66,novo cock,1,1,3
20,7,1977,7,66,pogo dese,1,1,
20,7,1977,7,66,sole xylo,1,,7
20,7,1977,7,67,irid prui,1,2,
20,7,1977,7,67,sole xylo,1,,7
20,7,1977,7,71,irid prui,1,2,
20,7,1977,7,71,sole xylo,1,,7
20,7,1977,7,72,irid prui,1,2,
20,7,1977,7,72,sole xylo,1,,7
20,7,1977,7,73,irid prui,1,4,
20,7,1977,7,73,sole xylo,1,,7
20,7,1977,7,74,myrm mexi,1,1,3
20,7,1977,7,74,sole xylo,1,,7
20,7,1977,7,75,pogo dese,1,1,
20,7,1977,7,75,sole xylo,1,,7
20,7,1977,7,76,phei xero,1,1,
20,7,1977,7,76,pogo dese,1,1,
20,7,1977,7,76,sole xylo,1,,7
20,7,1977,7,77,cono insa,1,1,
20,7,1977,7,77,myrm mexi,1,1,3
20,7,1977,7,77,sole xylo,1,,7
19,7,1977,8,11,myrm mexi,1,1,3
19,7,1977,8,11,pogo dese,1,1,
19,7,1977,8,12,phei xero,2,2,
19,7,1977,8,12,pogo dese,1,1,
19,7,1977,8,13,phei sita,1,1,
19,7,1977,8,13,phei xero,2,3,
19,7,1977,8,13,pogo dese,1,2,
19,7,1977,8,13,sole xylo,1,,7
19,7,1977,8,14,phei sita,1,1,
19,7,1977,8,14,phei xero,1,3,
19,7,1977,8,15,irid prui,1,1,
19,7,1977,8,15,novo cock,1,1,3
19,7,1977,8,15,sole xylo,1,,7
19,7,1977,8,16,cono insa,1,1,
19,7,1977,8,16,phei xero,1,1,
19,7,1977,8,16,pogo dese,1,1,
19,7,1977,8,17,myrm mimi,1,1,3
19,7,1977,8,17,phei xero,1,1,
19,7,1977,8,17,pogo dese,3,3,
19,7,1977,8,21,pogo dese,1,1,
19,7,1977,8,22,pogo dese,2,2,
19,7,1977,8,23,phei xero,1,7,
19,7,1977,8,23,sole xylo,1,,7
19,7,1977,8,24,phei sita,2,2,
19,7,1977,8,24,phei xero,2,6,
19,7,1977,8,24,sole xylo,1,,7
19,7,1977,8,25,cono insa,3,3,
19,7,1977,8,25,sole xylo,1,,7
19,7,1977,8,26,cono insa,2,2,
19,7,1977,8,26,irid prui,1,1,
19,7,1977,8,26,sole xylo,1,,7
19,7,1977,8,27,phei sita,1,1,
19,7,1977,8,27,pogo dese,1,1,
19,7,1977,8,31,myrm mexi,1,1,3
19,7,1977,8,31,phei sita,1,2,
19,7,1977,8,31,phei xero,1,1,
19,7,1977,8,31,pogo dese,1,2,
19,7,1977,8,41,irid prui,1,1,
19,7,1977,8,41,pogo dese,1,1,
19,7,1977,8,41,sole xylo,1,,7
19,7,1977,8,42,phei xero,2,4,
19,7,1977,8,43,pogo dese,1,2,
19,7,1977,8,44,myrm mimi,1,1,3
19,7,1977,8,44,phei xero,1,1,
19,7,1977,8,44,pogo dese,1,1,
19,7,1977,8,45,phei xero,1,1,
19,7,1977,8,46,sole xylo,1,,7
19,7,1977,8,47,irid prui,1,1,
19,7,1977,8,47,sole xylo,1,,7
19,7,1977,8,51,myrm mexi,1,3,3
19,7,1977,8,53,phei xero,1,3,
19,7,1977,8,53,pogo dese,1,1,
19,7,1977,8,54,phei xero,1,1,
19,7,1977,8,54,pogo dese,1,1,
19,7,1977,8,54,sole xylo,1,,7
19,7,1977,8,55,novo cock,1,2,3
19,7,1977,8,55,pogo dese,1,1,
19,7,1977,8,55,sole xylo,1,,7
19,7,1977,8,56,sole xylo,1,,7
19,7,1977,8,57,pogo dese,1,1,
19,7,1977,8,57,sole xylo,1,,7
19,7,1977,8,61,myrm mexi,1,1,3
19,7,1977,8,61,pogo dese,2,2,
19,7,1977,8,61,sole xylo,1,,7
19,7,1977,8,62,irid prui,1,1,
19,7,1977,8,62,sole xylo,1,,7
19,7,1977,8,63,myrm mimi,1,1,3
19,7,1977,8,63,phei sita,1,1,
19,7,1977,8,63,phei xero,1,3,
19,7,1977,8,63,pogo dese,1,1,
19,7,1977,8,64,cono insa,1,1,
19,7,1977,8,64,irid prui,2,3,
19,7,1977,8,65,myrm mimi,1,1,3
19,7,1977,8,65,phei xero,1,1,
19,7,1977,8,65,pogo dese,1,1,
19,7,1977,8,66,cono insa,1,1,
19,7,1977,8,66,phei xero,1,1,
19,7,1977,8,66,pogo dese,1,2,
19,7,1977,8,66,sole xylo,1,,7
19,7,1977,8,67,pogo dese,2,2,
19,7,1977,8,67,sole xylo,1,,7
19,7,1977,8,71,myrm mimi,1,1,3
19,7,1977,8,71,pogo dese,1,1,
19,7,1977,8,71,sole xylo,1,,7
19,7,1977,8,72,phei xero,1,2,
19,7,1977,8,72,pogo dese,1,1,
19,7,1977,8,72,sole xylo,1,,7
19,7,1977,8,73,cono insa,1,1,
19,7,1977,8,73,irid prui,1,1,
19,7,1977,8,73,phei xero,1,2,
19,7,1977,8,73,pogo dese,2,2,
19,7,1977,8,74,phei xero,1,2,
19,7,1977,8,74,pogo pima,1,1,
19,7,1977,8,75,pogo dese,1,1,
19,7,1977,8,75,sole xylo,1,,7
19,7,1977,8,76,phei xero,1,2,
19,7,1977,8,76,sole xylo,1,,7
19,7,1977,8,77,sole xylo,1,,7
19,7,1977,9,11,phei sita,1,1,
19,7,1977,9,11,phei xero,1,1,
19,7,1977,9,11,pogo dese,1,1,
19,7,1977,9,12,irid prui,1,1,
19,7,1977,9,12,phei sita,1,1,
19,7,1977,9,12,phei xero,2,2,
19,7,1977,9,13,phei xero,1,1,
19,7,1977,9,13,sole xylo,1,,7
19,7,1977,9,14,phei xero,2,2,
19,7,1977,9,15,phei sita,1,1,
19,7,1977,9,15,phei xero,2,3,
19,7,1977,9,15,pogo dese,1,1,
19,7,1977,9,16,phei dese,1,1,
19,7,1977,9,16,phei xero,1,2,
19,7,1977,9,16,pogo dese,1,2,
19,7,1977,9,16,sole xylo,1,,7
19,7,1977,9,17,myrm mimi,1,1,2
19,7,1977,9,17,pogo dese,1,1,
19,7,1977,9,21,irid prui,1,1,
19,7,1977,9,24,pogo dese,1,1,
19,7,1977,9,25,phei xero,1,1,
19,7,1977,9,26,pogo dese,1,1,
19,7,1977,9,31,myrm mexi,1,1,3
19,7,1977,9,31,phei sita,1,1,
19,7,1977,9,31,pogo dese,1,1,
19,7,1977,9,31,sole xylo,1,,7
19,7,1977,9,32,pogo dese,2,2,
19,7,1977,9,32,sole xylo,1,,7
19,7,1977,9,33,irid prui,1,1,
19,7,1977,9,33,myrm mimi,1,1,2
19,7,1977,9,33,pogo dese,2,2,
19,7,1977,9,33,sole xylo,1,,7
19,7,1977,9,34,sole xylo,1,,7
19,7,1977,9,35,myrm mimi,1,1,2
19,7,1977,9,35,phei xero,1,1,
19,7,1977,9,36,pogo dese,1,1,
19,7,1977,9,41,pogo dese,1,1,
19,7,1977,9,42,phei xero,1,1,
19,7,1977,9,42,pogo dese,1,1,
19,7,1977,9,42,sole xylo,1,,7
19,7,1977,9,43,pogo dese,1,1,
19,7,1977,9,44,pogo dese,1,1,
19,7,1977,9,44,sole xylo,1,,7
19,7,1977,9,45,pogo dese,2,2,
19,7,1977,9,46,sole xylo,1,,7
19,7,1977,9,47,pogo dese,1,1,
19,7,1977,9,47,sole xylo,1,,7
19,7,1977,9,51,phei xero,1,1,
19,7,1977,9,51,pogo dese,1,1,
19,7,1977,9,53,pogo dese,1,1,
19,7,1977,9,53,sole xylo,1,,7
19,7,1977,9,54,phei xero,1,1,
19,7,1977,9,55,phei xero,1,1,
19,7,1977,9,55,pogo dese,1,1,
19,7,1977,9,56,sole xylo,1,,7
19,7,1977,9,57,pogo dese,1,1,
19,7,1977,9,57,sole xylo,1,,7
19,7,1977,9,61,phei xero,1,3,
19,7,1977,9,63,sole xylo,1,,7
19,7,1977,9,64,sole xylo,1,,7
19,7,1977,9,65,pogo dese,1,1,
19,7,1977,9,66,sole xylo,1,,7
19,7,1977,9,67,pogo dese,2,2,
19,7,1977,9,67,sole xylo,1,,7
19,7,1977,9,71,phei xero,1,1,
19,7,1977,9,72,novo cock,1,1,2
19,7,1977,9,72,phei xero,1,2,
19,7,1977,9,72,sole xylo,1,,7
19,7,1977,9,73,myrm mimi,1,1,3
19,7,1977,9,73,sole xylo,1,,7
19,7,1977,9,74,cono insa,1,1,
19,7,1977,9,74,phei xero,1,1,
19,7,1977,9,74,pogo dese,1,1,
19,7,1977,9,77,irid prui,1,1,
19,7,1977,9,77,pogo dese,1,1,
18,7,1977,10,11,myrm mimi,1,1,
18,7,1977,10,11,novo cock,1,1,3
18,7,1977,10,11,pogo dese,1,1,
18,7,1977,10,12,myrm mexi,1,1,3
18,7,1977,10,12,phei xero,1,2,
18,7,1977,10,12,pogo dese,1,1,
18,7,1977,10,14,myrm mimi,1,1,3
18,7,1977,10,14,phei xero,1,1,
18,7,1977,10,15,cono insa,1,1,
18,7,1977,10,15,phei sita,2,3,
18,7,1977,10,15,pogo dese,1,1,
18,7,1977,10,16,phei sita,1,1,
18,7,1977,10,16,phei xero,1,3,
18,7,1977,10,16,pogo dese,1,1,
18,7,1977,10,17,pogo dese,1,1,
18,7,1977,10,21,phei sita,1,1,
18,7,1977,10,21,phei xero,1,2,
18,7,1977,10,21,pogo dese,1,1,
18,7,1977,10,22,phei xero,1,1,
18,7,1977,10,23,phei sita,2,2,
18,7,1977,10,23,pogo dese,1,1,
18,7,1977,10,24,pogo dese,2,2,
18,7,1977,10,25,phei sita,2,2,
18,7,1977,10,25,pogo dese,1,1,
18,7,1977,10,25,sole xylo,1,,7
18,7,1977,10,26,cono insa,1,1,
18,7,1977,10,26,phei sita,2,3,
18,7,1977,10,26,pogo dese,1,1,
18,7,1977,10,31,pogo dese,2,2,
18,7,1977,10,32,pogo dese,1,1,
18,7,1977,10,32,sole xylo,1,,7
18,7,1977,10,33,phei sita,1,1,
18,7,1977,10,33,phei xero,3,3,
18,7,1977,10,33,pogo dese,1,1,
18,7,1977,10,34,irid prui,1,1,
18,7,1977,10,34,novo cock,1,1,3
18,7,1977,10,34,phei sita,1,1,
18,7,1977,10,35,phei sita,1,2,
18,7,1977,10,35,pogo dese,1,1,
18,7,1977,10,36,cono insa,1,1,
18,7,1977,10,36,phei sita,3,4,
18,7,1977,10,36,phei xero,1,1,
18,7,1977,10,37,phei sita,1,1,
18,7,1977,10,37,phei xero,1,1,
18,7,1977,10,37,pogo dese,2,2,
18,7,1977,10,41,sole xylo,1,,7
18,7,1977,10,42,sole xylo,1,,7
18,7,1977,10,43,sole xylo,1,,7
18,7,1977,10,44,phei sita,1,1,
18,7,1977,10,45,phei sita,2,3,
18,7,1977,10,46,phei sita,1,2,
18,7,1977,10,46,phei xero,3,3,
18,7,1977,10,47,phei xero,1,1,
18,7,1977,10,47,sole xylo,1,,7
18,7,1977,10,51,novo cock,1,1,3
18,7,1977,10,51,phei xero,1,1,
18,7,1977,10,51,pogo dese,1,1,
18,7,1977,10,52,pogo dese,1,1,
18,7,1977,10,52,sole xylo,1,,7
18,7,1977,10,53,cono insa,1,1,
18,7,1977,10,53,phei xero,1,1,
18,7,1977,10,53,pogo dese,1,1,
18,7,1977,10,54,pogo dese,2,2,
18,7,1977,10,54,sole xylo,1,,7
18,7,1977,10,55,phei dese,1,1,
18,7,1977,10,55,pogo dese,1,1,
18,7,1977,10,55,sole xylo,1,,7
18,7,1977,10,56,myrm mexi,1,1,
18,7,1977,10,56,phei xero,1,1,
18,7,1977,10,56,pogo dese,1,1,
18,7,1977,10,57,myrm mexi,2,2,
18,7,1977,10,61,pogo dese,1,1,
18,7,1977,10,61,sole xylo,1,,7
18,7,1977,10,62,irid prui,1,1,
18,7,1977,10,62,pogo dese,1,1,
18,7,1977,10,62,sole xylo,1,,7
18,7,1977,10,63,irid prui,1,2,
18,7,1977,10,63,sole xylo,1,,7
18,7,1977,10,64,cono insa,1,1,
18,7,1977,10,65,irid prui,1,1,
18,7,1977,10,65,myrm mexi,1,1,3
18,7,1977,10,65,phei xero,1,2,
18,7,1977,10,65,pogo dese,1,1,
18,7,1977,10,65,sole xylo,1,,7
18,7,1977,10,66,phei xero,1,1,
18,7,1977,10,66,sole xylo,1,,7
18,7,1977,10,67,myrm mexi,2,2,
18,7,1977,10,67,phei xero,1,1,
18,7,1977,10,71,myrm mimi,1,1,3
18,7,1977,10,71,sole xylo,1,,7
18,7,1977,10,72,pogo dese,1,1,
18,7,1977,10,74,irid prui,1,2,
18,7,1977,10,74,phei xero,1,1,
18,7,1977,10,74,sole xylo,1,,7
18,7,1977,10,75,novo cock,1,1,3
18,7,1977,10,75,phei xero,2,3,
18,7,1977,10,76,phei xero,1,1,
18,7,1977,10,77,cono insa,1,1,
18,7,1977,10,77,myrm mimi,1,1,3
18,7,1977,10,77,phei dese,1,2,
18,7,1977,10,77,pogo dese,1,1,
17,7,1977,11,11,phei xero,2,3,
17,7,1977,11,11,sole xylo,1,,7
17,7,1977,11,12,phei sita,1,2,
17,7,1977,11,12,phei xero,1,3,
17,7,1977,11,13,phei sita,1,3,
17,7,1977,11,13,pogo mari,1,1,
17,7,1977,11,15,phei sita,1,1,
17,7,1977,11,15,phei xero,1,2,
17,7,1977,11,15,pogo dese,2,2,
17,7,1977,11,16,phei xero,1,2,
17,7,1977,11,16,pogo dese,1,1,
17,7,1977,11,16,sole xylo,1,,7
17,7,1977,11,17,myrm mimi,1,1,3
17,7,1977,11,17,phei xero,2,3,
17,7,1977,11,21,phei xero,3,4,
17,7,1977,11,22,myrm mexi,1,1,3
17,7,1977,11,22,phei xero,1,3,
17,7,1977,11,23,irid prui,1,1,
17,7,1977,11,23,phei sita,1,2,
17,7,1977,11,24,phei xero,1,3,
17,7,1977,11,25,novo cock,1,1,3
17,7,1977,11,25,phei xero,2,2,
17,7,1977,11,26,sole xylo,1,,7
17,7,1977,11,27,phei sita,1,1,
17,7,1977,11,27,phei xero,1,1,
17,7,1977,11,31,phei xero,3,4,
17,7,1977,11,32,irid prui,1,1,
17,7,1977,11,32,phei xero,2,2,
17,7,1977,11,32,pogo dese,1,1,
17,7,1977,11,33,phei xero,1,2,
17,7,1977,11,33,pogo dese,1,1,
17,7,1977,11,34,myrm mimi,1,1,
17,7,1977,11,34,phei xero,1,2,
17,7,1977,11,34,sole xylo,1,,7
17,7,1977,11,35,myrm mexi,1,1,
17,7,1977,11,35,novo cock,1,1,3
17,7,1977,11,35,sole xylo,1,,7
17,7,1977,11,36,myrm mimi,1,2,
17,7,1977,11,36,phei dese,1,1,
17,7,1977,11,36,sole xylo,1,,7
17,7,1977,11,37,pogo rugo,1,1,3
17,7,1977,11,37,sole xylo,1,,7
17,7,1977,11,41,novo cock,1,2,
17,7,1977,11,41,phei xero,4,6,
17,7,1977,11,41,pogo dese,1,1,
17,7,1977,11,42,myrm mimi,1,1,3
17,7,1977,11,42,phei xero,1,3,
17,7,1977,11,43,phei xero,2,3,
17,7,1977,11,44,phei xero,1,1,
17,7,1977,11,44,pogo rugo,1,1,
17,7,1977,11,45,myrm mimi,1,1,3
17,7,1977,11,45,phei dese,1,1,
17,7,1977,11,46,cono insa,1,2,
17,7,1977,11,46,phei xero,1,1,
17,7,1977,11,47,myrm mimi,1,1,
17,7,1977,11,51,phei dese,1,1,
17,7,1977,11,52,sole xylo,1,,7
17,7,1977,11,54,phei xero,1,2,
17,7,1977,11,54,sole xylo,1,,7
17,7,1977,11,55,phei xero,2,4,
17,7,1977,11,57,phei xero,3,4,
17,7,1977,11,61,phei sita,1,1,
17,7,1977,11,62,phei xero,1,1,
17,7,1977,11,62,pogo rugo,1,1,
17,7,1977,11,63,phei xero,1,1,
17,7,1977,11,64,myrm mimi,1,1,3
17,7,1977,11,64,novo cock,1,2,
17,7,1977,11,64,phei sita,1,1,
17,7,1977,11,64,phei xero,1,2,
17,7,1977,11,66,myrm mexi,1,1,
17,7,1977,11,67,phei xero,1,1,
17,7,1977,11,71,novo cock,1,1,3
17,7,1977,11,71,phei xero,1,2,
17,7,1977,11,71,pogo dese,1,1,
17,7,1977,11,72,myrm mimi,1,1,3
17,7,1977,11,72,phei xero,1,1,
17,7,1977,11,73,pogo dese,1,1,
17,7,1977,11,74,myrm mexi,1,1,2
17,7,1977,11,74,phei sita,1,1,
17,7,1977,11,75,phei xero,1,1,
17,7,1977,11,76,sole xylo,1,,7
17,7,1977,11,77,myrm mimi,1,1,3
17,7,1977,11,77,phei xero,2,2,
7,8,1977,12,11,phei sita,1,1,
7,8,1977,12,11,phei xero,3,3,
7,8,1977,12,12,novo cock,1,2,3
7,8,1977,12,12,phei sita,2,3,
7,8,1977,12,12,pogo dese,1,1,
7,8,1977,12,13,novo cock,1,1,3
7,8,1977,12,13,pogo dese,1,1,
7,8,1977,12,13,sole xylo,1,,7
7,8,1977,12,15,phei xero,1,1,
7,8,1977,12,16,sole xylo,1,,7
7,8,1977,12,17,sole xylo,1,,7
7,8,1977,12,21,cono insa,1,1,
7,8,1977,12,21,sole xylo,1,,7
7,8,1977,12,22,phei xero,2,2,
7,8,1977,12,23,phei xero,1,1,
7,8,1977,12,24,cono insa,1,1,
7,8,1977,12,24,phei xero,1,1,
7,8,1977,12,25,cono insa,1,1,
7,8,1977,12,25,phei xero,1,1,
7,8,1977,12,26,phei xero,1,2,
7,8,1977,12,27,phei xero,1,1,
7,8,1977,12,31,phei xero,1,1,
7,8,1977,12,33,sole xylo,1,,7
7,8,1977,12,34,sole xylo,1,,7
7,8,1977,12,35,phei xero,1,2,
7,8,1977,12,36,cono insa,1,1,
7,8,1977,12,36,phei xero,1,1,
7,8,1977,12,36,sole xylo,1,,7
7,8,1977,12,37,cono insa,1,1,
7,8,1977,12,37,phei sita,1,1,
7,8,1977,12,37,phei xero,1,4,
7,8,1977,12,42,myrm mimi,1,1,3
7,8,1977,12,42,phei xero,1,2,
7,8,1977,12,43,phei sita,1,1,
7,8,1977,12,44,pogo rugo,1,1,3
7,8,1977,12,44,sole xylo,1,,7
7,8,1977,12,45,myrm mexi,1,1,3
7,8,1977,12,45,myrm mimi,1,1,3
7,8,1977,12,45,phei xero,1,1,
7,8,1977,12,45,sole xylo,1,,7
7,8,1977,12,46,cono insa,1,1,
7,8,1977,12,47,myrm mexi,1,1,3
7,8,1977,12,47,phei sita,1,1,
7,8,1977,12,47,phei xero,1,1,
7,8,1977,12,51,myrm mimi,1,1,3
7,8,1977,12,51,phei sita,1,1,
7,8,1977,12,51,phei xero,1,4,
7,8,1977,12,52,cono bico,1,1,
7,8,1977,12,52,phei sita,1,1,
7,8,1977,12,52,phei xero,2,2,
7,8,1977,12,52,pogo dese,1,1,
7,8,1977,12,53,cono insa,1,1,
7,8,1977,12,53,irid prui,1,1,
7,8,1977,12,53,phei sita,1,1,
7,8,1977,12,53,phei xero,1,1,
7,8,1977,12,54,phei sita,1,1,
7,8,1977,12,54,phei xero,1,1,
7,8,1977,12,55,phei sita,1,1,
7,8,1977,12,55,phei xero,1,1,
7,8,1977,12,56,phei sita,1,1,
7,8,1977,12,57,cono insa,1,1,
7,8,1977,12,61,phei xero,1,1,
7,8,1977,12,62,cono insa,1,1,
7,8,1977,12,62,phei sita,1,1,
7,8,1977,12,63,irid prui,1,1,
7,8,1977,12,64,phei xero,2,2,
7,8,1977,12,65,myrm mexi,1,1,
7,8,1977,12,65,phei xero,2,2,
7,8,1977,12,65,pogo rugo,1,1,3
7,8,1977,12,65,sole xylo,1,,7
7,8,1977,12,66,cono insa,1,1,
7,8,1977,12,66,phei sita,1,1,
7,8,1977,12,66,phei xero,2,3,
7,8,1977,12,67,cono bico,1,1,
7,8,1977,12,67,phei dese,1,1,
7,8,1977,12,67,phei xero,1,1,
7,8,1977,12,71,cono bico,1,1,
7,8,1977,12,71,cono insa,1,1,
7,8,1977,12,71,phei sita,1,1,
7,8,1977,12,71,pogo rugo,1,1,3
7,8,1977,12,73,phei xero,1,2,
7,8,1977,12,74,myrm mexi,1,1,3
7,8,1977,12,74,phei xero,2,2,
7,8,1977,12,75,cono insa,1,1,
7,8,1977,12,76,phei sita,1,3,
7,8,1977,12,76,phei xero,1,1,
7,8,1977,12,77,phei sita,1,2,
21,7,1977,13,11,myrm mimi,1,1,3
21,7,1977,13,11,novo cock,1,1,3
21,7,1977,13,11,phei sita,1,1,
21,7,1977,13,11,phei xero,1,1,
21,7,1977,13,11,sole xylo,1,,7
21,7,1977,13,12,irid prui,2,2,
21,7,1977,13,12,phei xero,1,3,
21,7,1977,13,13,cono insa,1,1,
21,7,1977,13,13,phei mili,1,1,3
21,7,1977,13,13,pogo dese,1,1,
21,7,1977,13,13,sole xylo,1,,7
21,7,1977,13,14,cono insa,1,1,
21,7,1977,13,14,pogo dese,1,1,
21,7,1977,13,14,sole xylo,1,,7
21,7,1977,13,15,myrm mimi,1,1,3
21,7,1977,13,15,sole xylo,1,,7
21,7,1977,13,16,cono insa,1,1,
21,7,1977,13,16,pogo dese,1,1,
21,7,1977,13,16,sole xylo,1,,7
21,7,1977,13,17,myrm mimi,1,1,3
21,7,1977,13,17,pogo dese,1,1,
21,7,1977,13,17,sole xylo,1,,7
21,7,1977,13,21,cono insa,1,1,
21,7,1977,13,21,phei sita,1,1,
21,7,1977,13,21,pogo dese,1,1,
21,7,1977,13,22,phei xero,1,1,
21,7,1977,13,22,pogo dese,1,1,
21,7,1977,13,22,sole xylo,1,,7
21,7,1977,13,23,cono insa,1,1,
21,7,1977,13,23,myrm mimi,1,1,3
21,7,1977,13,23,sole xylo,1,,7
21,7,1977,13,24,pogo dese,1,1,
21,7,1977,13,24,sole xylo,1,,7
21,7,1977,13,25,cono insa,1,1,
21,7,1977,13,25,sole xylo,1,,7
21,7,1977,13,26,cono insa,2,3,
21,7,1977,13,26,phei xero,1,1,
21,7,1977,13,26,pogo dese,1,1,
21,7,1977,13,26,sole xylo,1,,7
21,7,1977,13,27,cono insa,2,2,
21,7,1977,13,27,myrm mimi,1,1,3
21,7,1977,13,27,sole xylo,1,,7
21,7,1977,13,31,sole xylo,1,,7
21,7,1977,13,32,phei xero,1,1,
21,7,1977,13,33,myrm mexi,1,1,3
21,7,1977,13,33,sole xylo,1,,7
21,7,1977,13,34,cono insa,1,1,
21,7,1977,13,34,myrm mimi,1,1,3
21,7,1977,13,34,phei sita,2,2,
21,7,1977,13,34,phei xero,3,4,
21,7,1977,13,34,pogo dese,1,1,
21,7,1977,13,34,sole xylo,1,,7
21,7,1977,13,35,sole xylo,1,,7
21,7,1977,13,36,cono insa,1,1,
21,7,1977,13,36,sole xylo,1,,7
21,7,1977,13,37,irid prui,1,1,
21,7,1977,13,37,myrm mimi,1,1,3
21,7,1977,13,37,sole xylo,1,,7
21,7,1977,13,41,irid prui,1,1,
21,7,1977,13,41,phei xero,1,1,
21,7,1977,13,41,sole xylo,1,,7
21,7,1977,13,42,pogo dese,1,1,
21,7,1977,13,42,sole xylo,1,,7
21,7,1977,13,43,cono insa,1,1,
21,7,1977,13,43,sole xylo,1,,7
21,7,1977,13,44,phei xero,1,1,
21,7,1977,13,44,sole xylo,1,,7
21,7,1977,13,45,novo cock,1,1,3
21,7,1977,13,45,phei sita,1,1,
21,7,1977,13,45,phei xero,1,3,
21,7,1977,13,45,pogo dese,2,2,
21,7,1977,13,45,sole xylo,1,,7
21,7,1977,13,46,irid prui,1,1,
21,7,1977,13,46,phei sita,1,1,
21,7,1977,13,46,pogo dese,2,2,
21,7,1977,13,46,sole xylo,1,,7
21,7,1977,13,47,myrm mexi,1,1,3
21,7,1977,13,47,pogo dese,1,1,
21,7,1977,13,47,sole xylo,1,,7
21,7,1977,13,51,myrm mimi,1,1,3
21,7,1977,13,51,phei dese,1,1,
21,7,1977,13,51,pogo dese,1,1,
21,7,1977,13,51,sole xylo,1,,7
21,7,1977,13,52,cono insa,1,1,
21,7,1977,13,52,sole xylo,1,,7
21,7,1977,13,53,pogo dese,1,1,
21,7,1977,13,53,sole xylo,1,,7
21,7,1977,13,54,cono insa,1,1,
21,7,1977,13,54,sole xylo,1,,7
21,7,1977,13,55,cono insa,1,1,
21,7,1977,13,55,phei xero,1,1,
21,7,1977,13,55,sole xylo,1,,7
21,7,1977,13,56,cono insa,2,2,
21,7,1977,13,56,myrm mimi,1,1,3
21,7,1977,13,56,phei sita,1,1,
21,7,1977,13,56,pogo dese,1,1,
21,7,1977,13,56,sole xylo,1,,7
21,7,1977,13,57,pogo dese,1,1,
21,7,1977,13,57,sole xylo,1,,7
21,7,1977,13,61,myrm mimi,1,1,3
21,7,1977,13,61,pogo dese,1,1,
21,7,1977,13,61,sole xylo,1,,7
21,7,1977,13,62,cono insa,1,1,
