prodID,satellite,year,month,day,stdev,mean,median,min,max,variance,numpixels,pctcloud,SLC
LE07_L1TP_035038_20040806_20160926_01_T1,7,2004,8,6,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1GT_034038_20040815_20160927_01_T2,7,2004,8,15,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_035038_20040822_20160927_01_T1,7,2004,8,22,0.06031773,0.320525145,0.3156,0.1492,0.6362,0.003638229,5625,29.65333333,off
LE07_L1TP_034038_20040831_20160926_01_T1,7,2004,8,31,0.048132711,0.254082457,0.2464,0.1412,0.5775,0.002316758,5625,34.73777778,off
LE07_L1TP_035038_20040907_20160926_01_T1,7,2004,9,7,0.048048148,0.240200154,0.2329,0.1205,0.5486,0.002308624,5625,30.68444444,off
LE07_L1TP_034038_20040916_20160926_01_T1,7,2004,9,16,0.038479204,0.195040093,0.1888,0.107,0.484,0.001480649,5625,42.66666667,off
LE07_L1TP_035038_20040923_20160926_01_T1,7,2004,9,23,0.045373428,0.21624462,0.208,0.1063,0.4886,0.002058748,5625,35.89333333,off
LE07_L1TP_034038_20041002_20160926_01_T1,7,2004,10,2,0.021391235,0.17694787,0.1752,0.1225,0.2971,0.000457585,5625,50.34666667,off
LE07_L1TP_035038_20041009_20160926_01_T1,7,2004,10,9,0.03238217,0.189233305,0.1836,0.1144,0.4108,0.001048605,5625,36.74666667,off
LE07_L1TP_034038_20041018_20160926_01_T1,7,2004,10,18,0.028102375,0.161688743,0.1586,0.0865,0.3084,0.000789743,5625,43.30666667,off
LE07_L1TP_035038_20041025_20160926_01_T1,7,2004,10,25,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_034038_20041103_20160926_01_T1,7,2004,11,3,0.027583998,0.1464837,0.1413,0.0885,0.3242,0.000760877,5625,36.19555556,off
LE07_L1TP_035038_20041110_20160926_01_T1,7,2004,11,10,0.027774469,0.149688726,0.1452,0.0928,0.3376,0.000771421,5625,29.83111111,off
LE07_L1TP_034038_20041119_20160926_01_T1,7,2004,11,19,0.025879462,0.144284628,0.1401,0.0831,0.2769,0.000669747,5625,34.08,off
LE07_L1TP_035038_20041126_20160926_01_T1,7,2004,11,26,0.028261099,0.157863332,0.1522,0.0778,0.2979,0.00079869,5625,29.45777778,off
LE07_L1TP_034038_20041205_20160926_01_T1,7,2004,12,5,0.029349695,0.162317947,0.1611,0.0914,0.2728,0.000861405,5625,33.83111111,off
LE07_L1TP_035038_20041212_20160925_01_T1,7,2004,12,12,0.031892212,0.154616918,0.14815,0.0769,0.2769,0.001017113,5625,29.17333333,off
LE07_L1TP_034038_20041221_20160925_01_T1,7,2004,12,21,0.030290564,0.125386916,0.12225,0.0516,0.2571,0.000917518,5625,36.81777778,off
LE07_L1TP_035038_20041228_20160925_01_T1,7,2004,12,28,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_034038_20050106_20160926_01_T1,7,2005,1,6,0.036583879,0.16340403,0.1603,0.0719,0.2963,0.00133838,5625,37.35111111,off
LE07_L1TP_035038_20050113_20160925_01_T1,7,2005,1,13,0.04421236,0.178645912,0.1802,0.0694,0.3135,0.001954733,5625,29.76,off
LE07_L1TP_034038_20050122_20160925_01_T1,7,2005,1,22,0.014429224,0.106375,0.1044,0.0909,0.1258,0.000208203,5625,99.92888889,off
LE07_L1TP_035038_20050129_20160926_01_T1,7,2005,1,29,0.058952919,0.221579561,0.2278,0.0838,0.3913,0.003475447,5625,28.67555556,off
LE07_L1TP_034038_20050207_20160925_01_T1,7,2005,2,7,0.062454806,0.231992911,0.2411,0.0837,0.4164,0.003900603,5625,34.29333333,off
LE07_L1TP_035038_20050214_20160925_01_T1,7,2005,2,14,0.070238167,0.2633051,0.2702,0.0912,0.4346,0.0049334,5625,35.16444444,off
LE07_L1TP_034038_20050223_20160925_01_T1,7,2005,2,23,0.060421199,0.267399444,0.2728,0.1206,0.4624,0.003650721,5625,55.21777778,off
LE07_L1TP_035038_20050302_20160925_01_T1,7,2005,3,2,0.063722713,0.284444563,0.2924,0.1134,0.506,0.004060584,5625,35.25333333,off
LE07_L1TP_034038_20050311_20160925_01_T1,7,2005,3,11,0.056557227,0.308181032,0.3103,0.1272,0.5656,0.00319872,5625,33.17333333,off
LE07_L1TP_035038_20050318_20160926_01_T1,7,2005,3,18,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_034038_20050327_20160925_01_T1,7,2005,3,27,0.030565871,0.253856812,0.2488,0.1541,0.3946,0.000934272,5625,39.32444444,off
LE07_L1TP_035038_20050403_20160925_01_T1,7,2005,4,3,0.026645415,0.223258803,0.2176,0.1664,0.349,0.000709978,5625,35.27111111,off
LE07_L1TP_034038_20050412_20160925_01_T1,7,2005,4,12,0.020184388,0.185204186,0.1814,0.1397,0.2867,0.00040741,5625,34.16888889,off
LE07_L1TP_035038_20050419_20160925_01_T1,7,2005,4,19,0.014978398,0.178517048,0.1771,0.1337,0.253,0.000224352,5625,30.86222222,off
LE07_L1TP_034038_20050428_20160925_01_T1,7,2005,4,28,0.014025069,0.154835259,0.1535,0.1153,0.2345,0.000196703,5625,43.37777778,off
LE07_L1TP_035038_20050505_20160925_01_T1,7,2005,5,5,0.013645933,0.159420499,0.15815,0.1204,0.2203,0.000186211,5625,35.82222222,off
LE07_L1TP_034038_20050514_20160924_01_T1,7,2005,5,14,0.013131013,0.147033582,0.1459,0.1102,0.2216,0.000172424,5625,33.35111111,off
LE07_L1TP_035038_20050521_20160924_01_T1,7,2005,5,21,0.013619602,0.148798154,0.148,0.1085,0.2173,0.000185494,5625,32.60444444,off
LE07_L1TP_034038_20050530_20160924_01_T1,7,2005,5,30,0.015734209,0.146232311,0.1459,0.1023,0.228,0.000247565,5625,33.31555556,off
LE07_L1TP_035038_20050606_20160924_01_T1,7,2005,6,6,0.016012686,0.149711808,0.148,0.1012,0.2411,0.000256406,5625,32.24888889,off
LE07_L1TP_034038_20050615_20160925_01_T1,7,2005,6,15,0.013205043,0.141669687,0.1412,0.1006,0.2101,0.000174373,5625,42.70222222,off
LE07_L1TP_035038_20050622_20160925_01_T1,7,2005,6,22,0.015150402,0.145527087,0.144,0.105,0.224,0.000229535,5625,28.65777778,off
LE07_L1TP_034038_20050701_20160925_01_T1,7,2005,7,1,0.01473198,0.139002804,0.1373,0.1022,0.2062,0.000217031,5625,63.85777778,off
LE07_L1TP_035038_20050708_20160924_01_T1,7,2005,7,8,0.014854701,0.133430364,0.1329,0.0801,0.2064,0.000220662,5625,36.94222222,off
LE07_L1TP_034038_20050717_20160924_01_T1,7,2005,7,17,0.015526066,0.14071868,0.1411,0.0938,0.206,0.000241059,5625,36.14222222,off
LE07_L1TP_035038_20050724_20160925_01_T1,7,2005,7,24,0.021227136,0.159573096,0.1585,0.1028,0.2634,0.000450591,5625,32.53333333,off
LE07_L1TP_034038_20050802_20160924_01_T1,7,2005,8,2,0.022142641,0.145027477,0.1426,0.0837,0.2632,0.000490297,5625,41.31555556,off
LE07_L1TP_035038_20050809_20160924_01_T1,7,2005,8,9,0.032420211,0.156320077,0.15195,0.0623,0.3436,0.00105107,5625,35.00444444,off
LE07_L1TP_034038_20050818_20160924_01_T1,7,2005,8,18,0.053980101,0.183767044,0.17315,0.0935,0.4458,0.002913851,5625,35.53777778,off
LE07_L1TP_035038_20050825_20160925_01_T1,7,2005,8,25,0.066125411,0.216968208,0.20455,0.1073,0.484,0.00437257,5625,37.31555556,off
LE07_L1GT_034038_20050903_20160924_01_T2,7,2005,9,3,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_035038_20050910_20160924_01_T1,7,2005,9,10,0.055012842,0.228874541,0.2256,0.1101,0.4261,0.003026413,5625,29.26222222,off
LE07_L1TP_034038_20050919_20160924_01_T1,7,2005,9,19,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_035038_20050926_20160924_01_T1,7,2005,9,26,0.034466961,0.187036664,0.1821,0.1204,0.347,0.001187971,5625,38.08,off
LE07_L1TP_035038_20051012_20160924_01_T1,7,2005,10,12,0.031759921,0.16068441,0.1539,0.0982,0.3288,0.001008693,5625,33.40444444,off
LE07_L1TP_034038_20051021_20160924_01_T1,7,2005,10,21,0.028652744,0.154942533,0.14895,0.099,0.3064,0.00082098,5625,42.86222222,off
LE07_L1TP_035038_20051028_20160925_01_T1,7,2005,10,28,0.029583791,0.156600733,0.1503,0.0953,0.3534,0.000875201,5625,34.48888889,off
LE07_L1TP_034038_20051106_20160924_01_T1,7,2005,11,6,0.025741543,0.141436638,0.1367,0.0903,0.3258,0.000662627,5625,33.47555556,off
LE07_L1TP_035038_20051113_20160924_01_T1,7,2005,11,13,0.024271498,0.142597298,0.1395,0.0916,0.3135,0.000589106,5625,29.6,off
LE07_L1TP_034038_20051122_20160924_01_T1,7,2005,11,22,0.018409883,0.123043713,0.1204,0.079,0.2458,0.000338924,5625,37.08444444,off
LE07_L1TP_035038_20051129_20160924_01_T1,7,2005,11,29,0.018075626,0.12471577,0.1217,0.0817,0.2332,0.000326728,5625,37.54666667,off
LE07_L1TP_034038_20051208_20160924_01_T1,7,2005,12,8,0.017327561,0.117919912,0.1157,0.0722,0.2354,0.000300244,5625,39.11111111,off
LE07_L1TP_035038_20051215_20160924_01_T1,7,2005,12,15,0.01386863,0.112050602,0.1112,0.076,0.1736,0.000192339,5625,85.24444444,off
LE07_L1TP_034038_20051224_20160924_01_T1,7,2005,12,24,0.01700924,0.117030494,0.1148,0.0715,0.2347,0.000289314,5625,44.26666667,off
LE07_L1TP_035038_20051231_20160924_01_T1,7,2005,12,31,0.009031761,0.07827807,0.0787,0.0557,0.0993,8.16E-05,5625,97.97333333,off
LE07_L1TP_034038_20060109_20160924_01_T1,7,2006,1,9,0.014769922,0.110978725,0.1098,0.0594,0.183,0.000218151,5625,34.48888889,off
LE07_L1TP_035038_20060116_20160924_01_T1,7,2006,1,16,0.015540781,0.117705109,0.1161,0.0483,0.2037,0.000241516,5625,36.67555556,off
LE07_L1TP_034038_20060125_20160923_01_T1,7,2006,1,25,0.027147627,0.073730702,0.0718,-0.0034,0.1624,0.000736994,5625,47.07555556,off
LE07_L1TP_035038_20060201_20160923_01_T1,7,2006,2,1,0.012666141,0.109352657,0.1083,0.0736,0.1703,0.000160431,5625,30.08,off
LE07_L1TP_034038_20060210_20160923_01_T1,7,2006,2,10,0.014602814,0.114394222,0.1126,0.0744,0.1927,0.000213242,5625,40.92444444,off
LE07_L1TP_034038_20060226_20160925_01_T1,7,2006,2,26,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_035038_20060305_20160923_01_T1,7,2006,3,5,0.011519074,0.111739516,0.1104,0.0799,0.1904,0.000132689,5625,29.54666667,off
LE07_L1TP_034038_20060314_20160923_01_T1,7,2006,3,14,0.012570995,0.101317422,0.0999,0.0682,0.1623,0.00015803,5625,36.01777778,off
LE07_L1TP_035038_20060321_20160924_01_T1,7,2006,3,21,0.011366252,0.104271525,0.1031,0.0733,0.1756,0.000129192,5625,37.06666667,off
LE07_L1TP_034038_20060330_20160925_01_T1,7,2006,3,30,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_035038_20060406_20160925_01_T1,7,2006,4,6,0.012136653,0.105487426,0.1041,0.075,0.1671,0.000147298,5625,31.00444444,off
LE07_L1TP_034038_20060415_20160923_01_T1,7,2006,4,15,0.010819267,0.097949297,0.0967,0.0705,0.1533,0.000117057,5625,35.52,off
LE07_L1TP_035038_20060422_20160924_01_T1,7,2006,4,22,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_034038_20060501_20160924_01_T1,7,2006,5,1,0.010478629,0.094662809,0.0931,0.0659,0.1527,0.000109802,5625,37.33333333,off
LE07_L1TP_035038_20060508_20160923_01_T1,7,2006,5,8,0.009881689,0.104954933,0.1041,0.0792,0.1629,9.76E-05,5625,32.42666667,off
LE07_L1TP_034038_20060517_20160923_01_T1,7,2006,5,17,0.010575034,0.088966601,0.0884,0.0555,0.1525,0.000111831,5625,37.08444444,off
LE07_L1TP_035038_20060524_20160923_01_T1,7,2006,5,24,0.010923954,0.100145605,0.0983,0.0728,0.1609,0.000119333,5625,36.49777778,off
LE07_L1TP_034038_20060602_20160923_01_T1,7,2006,6,2,0.009246474,0.090855826,0.0902,0.0657,0.1515,8.55E-05,5625,35.00444444,off
LE07_L1TP_035038_20060609_20160924_01_T1,7,2006,6,9,0.012069608,0.102138583,0.1006,0.0751,0.1755,0.000145675,5625,31.48444444,off
LE07_L1TP_034038_20060618_20160923_01_T1,7,2006,6,18,0.00997699,0.0991393,0.0981,0.0742,0.1619,9.95E-05,5625,36.53333333,off
LE07_L1TP_035038_20060625_20160924_01_T1,7,2006,6,25,0.007680911,0.081042717,0.0804,0.0578,0.1198,5.90E-05,5625,63.75111111,off
LE07_L1TP_034038_20060704_20160924_01_T1,7,2006,7,4,0.010914811,0.096896231,0.0958,0.0695,0.1568,0.000119133,5625,35.85777778,off
LE07_L1TP_035038_20060711_20160924_01_T1,7,2006,7,11,0.016056378,0.114830353,0.1132,0.0751,0.1957,0.000257807,5625,31.00444444,off
LE07_L1TP_034038_20060720_20160923_01_T1,7,2006,7,20,0.035106927,0.150711554,0.1438,0.0816,0.3546,0.001232496,5625,38.91555556,off
LE07_L1GT_035038_20060727_20160923_01_T2,7,2006,7,27,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1GT_034038_20060805_20160923_01_T2,7,2006,8,5,0.090624137,0.320088208,0.3082,0.1021,0.6515,0.008212734,5625,62.00888889,off
LE07_L1TP_035038_20060812_20160923_01_T1,7,2006,8,12,0.090937299,0.449285217,0.4537,0.1646,0.7743,0.008269592,5625,35.18222222,off
LE07_L1TP_034038_20060821_20160924_01_T1,7,2006,8,21,0.023160078,0.448638462,0.4492,0.4099,0.4923,0.000536389,5625,99.76888889,off
LE07_L1TP_035038_20060828_20160923_01_T1,7,2006,8,28,0.07721374,0.51672062,0.5204,0.2213,0.7827,0.005961962,5625,30.08,off
LE07_L1TP_034038_20060906_20160923_01_T1,7,2006,9,6,0.064892228,0.512147214,0.50625,0.2671,0.7085,0.004211001,5625,74.47111111,off
LE07_L1TP_035038_20060913_20160923_01_T1,7,2006,9,13,0.066926593,0.487175226,0.48315,0.2752,0.7659,0.004479169,5625,36.99555556,off
LE07_L1TP_034038_20060922_20160923_01_T1,7,2006,9,22,0.062063594,0.426297739,0.4216,0.2338,0.7034,0.00385189,5625,32.39111111,off
LE07_L1TP_035038_20060929_20160923_01_T1,7,2006,9,29,0.022955037,0.273073226,0.2714,0.2012,0.3618,0.000526934,5625,39.37777778,off
LE07_L1TP_034038_20061008_20160923_01_T1,7,2006,10,8,0.055469559,0.332617018,0.3282,0.1808,0.5949,0.003076872,5625,39.2,off
LE07_L1TP_035038_20061015_20160923_01_T1,7,2006,10,15,0.016911993,0.227953333,0.231,0.1948,0.2497,0.000286016,5625,99.73333333,off
LE07_L1TP_035038_20061031_20160923_01_T1,7,2006,10,31,0.04790156,0.255830414,0.2485,0.1548,0.4791,0.002294559,5625,33.01333333,off
LE07_L1TP_034038_20061109_20160923_01_T1,7,2006,11,9,0.043941941,0.230672216,0.2244,0.1341,0.4194,0.001930894,5625,39.34222222,off
LE07_L1TP_035038_20061116_20160923_01_T1,7,2006,11,16,0.043481449,0.227142942,0.2191,0.1344,0.4231,0.001890636,5625,37.03111111,off
LE07_L1TP_034038_20061125_20160924_01_T1,7,2006,11,25,0.034128456,0.201237783,0.1952,0.1264,0.3899,0.001164752,5625,35.68,off
LE07_L1TP_035038_20061202_20160924_01_T1,7,2006,12,2,0.028443311,0.181469277,0.1786,0.1027,0.3404,0.000809022,5625,35.53777778,off
LE07_L1TP_034038_20061211_20160923_01_T1,7,2006,12,11,0.02323681,0.161824568,0.158,0.1015,0.2583,0.000539949,5625,41.38666667,off
LE07_L1TP_035038_20061218_20160922_01_T1,7,2006,12,18,0.020915595,0.144491716,0.1431,0.0457,0.2331,0.000437462,5625,37.54666667,off
LE07_L1TP_034038_20061227_20160923_01_T1,7,2006,12,27,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_035038_20070103_20160924_01_T1,7,2007,1,3,0.018560222,0.148440035,0.1484,0.0924,0.2516,0.000344482,5625,29.61777778,off
LE07_L1GT_034038_20070112_20160923_01_T2,7,2007,1,12,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_035038_20070119_20160923_01_T1,7,2007,1,19,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_034038_20070128_20160922_01_T1,7,2007,1,28,0.016464765,0.109131544,0.1083,0.0601,0.189,0.000271088,5625,33.77777778,off
LE07_L1TP_035038_20070204_20160922_01_T1,7,2007,2,4,0.015787866,0.111888479,0.1106,0.0653,0.1913,0.000249257,5625,32.56888889,off
LE07_L1TP_034038_20070213_20160922_01_T1,7,2007,2,13,0.015665702,0.111628629,0.1103,0.0556,0.1878,0.000245414,5625,38.64888889,off
LE07_L1TP_035038_20070220_20160924_01_T1,7,2007,2,20,0.016595113,0.111557667,0.1119,0.041,0.1914,0.000275398,5625,55.94666667,off
LE07_L1TP_034038_20070301_20160923_01_T1,7,2007,3,1,0.014527292,0.112389467,0.1113,0.0704,0.183,0.000211042,5625,39.91111111,off
LE07_L1TP_035038_20070308_20160922_01_T1,7,2007,3,8,0.013787715,0.112397738,0.1122,0.0595,0.1747,0.000190101,5625,32.40888889,off
LE07_L1TP_034038_20070317_20160922_01_T1,7,2007,3,17,0.013947626,0.114592506,0.1144,0.0752,0.1695,0.000194536,5625,37.36888889,off
LE07_L1TP_035038_20070324_20160924_01_T1,7,2007,3,24,0.014099063,0.114215655,0.1136,0.0714,0.1635,0.000198784,5625,77.74222222,off
LE07_L1TP_034038_20070402_20160922_01_T1,7,2007,4,2,0.016399012,0.123047622,0.1224,0.0756,0.1889,0.000268928,5625,38.70222222,off
LE07_L1TP_035038_20070409_20160922_01_T1,7,2007,4,9,0.014029078,0.130730017,0.129,0.0865,0.2132,0.000196815,5625,28.87111111,off
LE07_L1TP_034038_20070418_20160922_01_T1,7,2007,4,18,0.013545758,0.121540955,0.12,0.0859,0.1747,0.000183488,5625,31.89333333,off
LE07_L1TP_035038_20070425_20160924_01_T1,7,2007,4,25,0.016543762,0.126754716,0.1241,0.0924,0.2229,0.000273696,5625,29.88444444,off
LE07_L1TP_034038_20070504_20160922_01_T1,7,2007,5,4,0.02202024,0.124229727,0.1198,0.0595,0.2422,0.000484891,5625,36.72888889,off
LE07_L1TP_035038_20070511_20160922_01_T1,7,2007,5,11,0.019369373,0.13161714,0.1281,0.0856,0.2764,0.000375173,5625,29.88444444,off
LE07_L1TP_034038_20070520_20160923_01_T1,7,2007,5,20,0.024452385,0.13923391,0.1333,0.0987,0.2693,0.000597919,5625,42.48888889,off
LE07_L1TP_035038_20070527_20160922_01_T1,7,2007,5,27,0.020415713,0.13071004,0.1266,0.089,0.2507,0.000416801,5625,29.70666667,off
LE07_L1TP_034038_20070605_20160922_01_T1,7,2007,6,5,0.011603578,0.103184167,0.10065,0.0812,0.1356,0.000134643,5625,97.86666667,off
LE07_L1TP_035038_20070612_20160924_01_T1,7,2007,6,12,0.029137958,0.15974927,0.1542,0.0959,0.2939,0.000849021,5625,33.06666667,off
LE07_L1TP_034038_20070621_20160922_01_T1,7,2007,6,21,0.026135869,0.132791646,0.1282,0.0789,0.2823,0.000683084,5625,35.94666667,off
LE07_L1TP_035038_20070628_20160923_01_T1,7,2007,6,28,0.027218783,0.137068499,0.1314,0.0886,0.3104,0.000740862,5625,37.24444444,off
LE07_L1TP_034038_20070707_20160922_01_T1,7,2007,7,7,0.025813393,0.142559586,0.1378,0.0916,0.2889,0.000666331,5625,35.55555556,off
LE07_L1TP_035038_20070714_20160924_01_T1,7,2007,7,14,0.029649068,0.163253825,0.1581,0.103,0.328,0.000879067,5625,28.65777778,off
LE07_L1TP_034038_20070723_20160921_01_T1,7,2007,7,23,0.0463585,0.18901574,0.1827,0.0757,0.379,0.002149111,5625,84.97777778,off
LE07_L1TP_035038_20070730_20160921_01_T1,7,2007,7,30,0.052473158,0.203486381,0.1975,0.0697,0.4727,0.002753432,5625,34.86222222,off
LE07_L1TP_034038_20070808_20160921_01_T1,7,2007,8,8,0.073161022,0.332369015,0.3292,0.1257,0.5682,0.005352535,5625,42.22222222,off
LE07_L1TP_035038_20070815_20160919_01_T1,7,2007,8,15,0.065268755,0.364665663,0.36045,0.1753,0.6673,0.00426001,5625,32.12444444,off
LE07_L1TP_034038_20070824_20160921_01_T1,7,2007,8,24,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_035038_20070831_20160921_01_T1,7,2007,8,31,0.064353615,0.357771587,0.355,0.1813,0.6186,0.004141388,5625,37.36888889,off
LE07_L1TP_034038_20070909_20160919_01_T1,7,2007,9,9,0.057385835,0.347980223,0.3471,0.1926,0.6291,0.003293134,5625,34.56,off
LE07_L1TP_035038_20070916_20160919_01_T1,7,2007,9,16,0.055888486,0.320869745,0.314,0.1823,0.5746,0.003123523,5625,32.24888889,off
LE07_L1TP_034038_20070925_20160919_01_T1,7,2007,9,25,0.049140017,0.270058123,0.262,0.1393,0.5015,0.002414741,5625,31.60888889,off
LE07_L1TP_034038_20071011_20160919_01_T1,7,2007,10,11,0.041829502,0.218976381,0.212,0.1159,0.3968,0.001749707,5625,43.02222222,off
LE07_L1TP_035038_20071018_20160923_01_T1,7,2007,10,18,0.039780476,0.210189759,0.2026,0.1192,0.3737,0.001582486,5625,30.04444444,off
LE07_L1TP_034038_20071027_20160919_01_T1,7,2007,10,27,0.035075191,0.189952679,0.184,0.107,0.3435,0.001230269,5625,40.60444444,off
LE07_L1TP_035038_20071103_20160919_01_T1,7,2007,11,3,0.028196488,0.183992245,0.1787,0.1194,0.316,0.000795042,5625,28.48,off
LE07_L1TP_034038_20071112_20160919_01_T1,7,2007,11,12,0.026775075,0.143533804,0.1361,0.094,0.28,0.000716905,5625,36.99555556,off
LE07_L1TP_035038_20071119_20160919_01_T1,7,2007,11,19,0.024800155,0.170422362,0.166,0.113,0.2914,0.000615048,5625,29.56444444,off
LE07_L1TP_034038_20071128_20160919_01_T1,7,2007,11,28,0.009293008,0.1168,0.1185,0.101,0.1239,8.64E-05,5625,99.91111111,off
LE07_L1TP_035038_20071205_20160919_01_T1,7,2007,12,5,0.022350451,0.152643987,0.1497,0.0952,0.2594,0.000499543,5625,30.52444444,off
LE07_L1TP_034038_20071214_20160919_01_T1,7,2007,12,14,0.021092537,0.141025421,0.14,0.0779,0.2259,0.000444895,5625,40.90666667,off
LE07_L1TP_035038_20071221_20160919_01_T1,7,2007,12,21,0.019949255,0.14115437,0.138,0.0743,0.2421,0.000397973,5625,29.20888889,off
LE07_L1TP_034038_20071230_20160923_01_T1,7,2007,12,30,0.019199395,0.125912874,0.1241,0.0646,0.2297,0.000368617,5625,34.68444444,off
LE07_L1TP_035038_20080106_20160923_01_T1,7,2008,1,6,0.019240429,0.090617974,0.0911,0.0334,0.144,0.000370194,5625,89.12,off
LE07_L1TP_034038_20080115_20160919_01_T1,7,2008,1,15,0.018023661,0.126357779,0.1244,0.075,0.2045,0.000324852,5625,34.52444444,off
LE07_L1TP_035038_20080122_20160919_01_T1,7,2008,1,22,0.019152859,0.126210614,0.1254,0.0494,0.2037,0.000366832,5625,30.82666667,off
LE07_L1TP_034038_20080131_20160923_01_T1,7,2008,1,31,0.017459934,0.122028951,0.1214,0.0652,0.2124,0.000304849,5625,39.82222222,off
LE07_L1TP_035038_20080207_20160919_01_T1,7,2008,2,7,0.017668289,0.128403072,0.1272,0.077,0.2255,0.000312168,5625,36.33777778,off
LE07_L1TP_034038_20080216_20160919_01_T1,7,2008,2,16,0.023331298,0.122418216,0.1219,0.0337,0.1959,0.000544349,5625,53.35111111,off
LE07_L1TP_035038_20080223_20160919_01_T1,7,2008,2,23,0.019011701,0.135066554,0.1339,0.0861,0.2168,0.000361445,5625,36.90666667,off
LE07_L1TP_034038_20080303_20160923_01_T1,7,2008,3,3,0.01761399,0.125500214,0.125,0.0746,0.1944,0.000310253,5625,33.63555556,off
LE07_L1TP_035038_20080310_20160918_01_T1,7,2008,3,10,0.017428213,0.128036906,0.1266,0.0802,0.1987,0.000303743,5625,27.84,off
LE07_L1TP_034038_20080319_20160919_01_T1,7,2008,3,19,0.015205453,0.122780858,0.1217,0.0753,0.1846,0.000231206,5625,40.74666667,off
LE07_L1TP_035038_20080326_20160919_01_T1,7,2008,3,26,0.013652345,0.115279367,0.1148,0.0729,0.1738,0.000186387,5625,37.61777778,off
LE07_L1TP_034038_20080404_20160918_01_T1,7,2008,4,4,0.013903764,0.112261793,0.1112,0.0708,0.1849,0.000193315,5625,38.11555556,off
LE07_L1TP_035038_20080411_20160919_01_T1,7,2008,4,11,0.012849967,0.115971189,0.1151,0.0805,0.174,0.000165122,5625,33.29777778,off
LE07_L1TP_034038_20080420_20160923_01_T1,7,2008,4,20,0.013131891,0.111418179,0.1102,0.0812,0.1769,0.000172447,5625,36.14222222,off
LE07_L1TP_035038_20080427_20160918_01_T1,7,2008,4,27,0.012299398,0.108584187,0.1073,0.0759,0.1844,0.000151275,5625,33.67111111,off
LE07_L1TP_034038_20080506_20160918_01_T1,7,2008,5,6,0.012771307,0.109520483,0.1083,0.0744,0.1772,0.000163106,5625,30.82666667,off
LE07_L1TP_035038_20080513_20160919_01_T1,7,2008,5,13,0.011546254,0.114481507,0.1133,0.0826,0.1718,0.000133316,5625,34.63111111,off
LE07_L1TP_034038_20080522_20160923_01_T1,7,2008,5,22,0.015149975,0.118126862,0.1184,0.0367,0.1804,0.000229522,5625,79.94666667,off
LE07_L1TP_035038_20080529_20160918_01_T1,7,2008,5,29,0.012755449,0.112256541,0.1108,0.0755,0.1851,0.000162701,5625,30.82666667,off
LE07_L1TP_034038_20080607_20160918_01_T1,7,2008,6,7,0.012729777,0.098230726,0.0962,0.0618,0.1739,0.000162047,5625,32.94222222,off
LE07_L1TP_035038_20080614_20160918_01_T1,7,2008,6,14,0.011403669,0.1045361,0.1033,0.0761,0.1761,0.000130044,5625,31.89333333,off
LE07_L1TP_034038_20080623_20160918_01_T1,7,2008,6,23,0.012666155,0.105219329,0.1046,0.038,0.1569,0.000160431,5625,32.21333333,off
LE07_L1TP_035038_20080630_20160918_01_T1,7,2008,6,30,0.012313204,0.110398218,0.1084,0.0662,0.1749,0.000151615,5625,71.07555556,off
LE07_L1TP_035038_20080716_20160918_01_T1,7,2008,7,16,0.023642188,0.149450857,0.1466,0.0865,0.3392,0.000558953,5625,33.58222222,off
LE07_L1TP_034038_20080725_20160918_01_T1,7,2008,7,25,0.032244611,0.256004449,0.2532,0.1684,0.4232,0.001039715,5625,56.44444444,off
LE07_L1TP_035038_20080801_20160918_01_T1,7,2008,8,1,0.060951722,0.408452467,0.4068,0.2188,0.6437,0.003715112,5625,35.85777778,off
LE07_L1TP_034038_20080810_20160922_01_T1,7,2008,8,10,0.070580594,0.447514655,0.4434,0.2273,0.7452,0.00498162,5625,35.34222222,off
LE07_L1TP_035038_20080817_20160918_01_T1,7,2008,8,17,0.07246466,0.458297071,0.45815,0.2306,0.7343,0.005251127,5625,28.99555556,off
